id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah,satuan,tahun
3559,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140001,PINANGRAJA,10/11/32,JATIWANGI,32.10.11.2006,PINANGRAJA,376,KRTS,2019
3560,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140002,SUKARAJA KULON,10/11/32,JATIWANGI,32.10.11.2014,SUKARAJA KULON,466,KRTS,2019
3561,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140003,SUKARAJA WETAN,10/11/32,JATIWANGI,32.10.11.2005,SUKARAJA WETAN,545,KRTS,2019
3562,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140004,CIBENTAR,10/11/32,JATIWANGI,32.10.11.2007,CIBENTAR,766,KRTS,2019
3563,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140005,LEUWENGGEDE,10/11/32,JATIWANGI,32.10.11.2008,LEUWEUNGGEDE,562,KRTS,2019
3564,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140006,ANDIR,10/11/32,JATIWANGI,32.10.11.2004,ANDIR,656,KRTS,2019
3565,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140007,CICADAS,10/11/32,JATIWANGI,32.10.11.2003,CICADAS,545,KRTS,2019
3566,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140008,BURUJUL WETAN,10/11/32,JATIWANGI,32.10.11.2002,BURUJUL WETAN,1285,KRTS,2019
3567,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140009,BURUJUL KULON,10/11/32,JATIWANGI,32.10.11.2001,BURUJUL KULON,839,KRTS,2019
3568,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140010,MEKARSARI,10/11/32,JATIWANGI,32.10.11.2015,MEKARSARI,306,KRTS,2019
3569,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140011,JATIWANGI,10/11/32,JATIWANGI,32.10.11.2012,JATIWANGI,643,KRTS,2019
3570,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140012,SURAWANGI,10/11/32,JATIWANGI,32.10.11.2016,SURAWANGI,542,KRTS,2019
3571,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140013,JATISURA,10/11/32,JATIWANGI,32.10.11.2011,JATISURA,491,KRTS,2019
3572,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140014,SUTAWANGI,10/11/32,JATIWANGI,32.10.11.2010,SUTAWANGI,497,KRTS,2019
3573,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140015,CIBORELANG,10/11/32,JATIWANGI,32.10.11.2009,CIBOLERANG,772,KRTS,2019
3574,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140016,LOJI,10/11/32,JATIWANGI,32.10.11.2013,LOJI,481,KRTS,2019
3575,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,-,DAWUAN,-,-,-,-,-,-,23,KRTS,2019
3576,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150011,BOJONGCIDERES,10/12/32,DAWUAN,32.10.12.2015,BOJONGCIDERES,341,KRTS,2019
3577,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150012,DAWUAN,10/12/32,DAWUAN,32.10.12.2007,DAWUAN,506,KRTS,2019
3578,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150013,GENTENG,10/12/32,DAWUAN,32.10.12.2008,GENTENG,691,KRTS,2019
3579,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150014,GANDU,10/12/32,DAWUAN,32.10.12.2006,GANDU,660,KRTS,2019
3580,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150015,SINARJATI,10/12/32,DAWUAN,32.10.12.2017,SINARJATI,554,KRTS,2019
3581,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150016,BATURUYUK,10/12/32,DAWUAN,32.10.12.2021,BATURUYUK,518,KRTS,2019
3582,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150017,MANDAPA,10/12/32,DAWUAN,32.10.12.2010,MANDAPA,500,KRTS,2019
3583,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150018,BALIDA,10/12/32,DAWUAN,32.10.12.2011,BALIDA,620,KRTS,2019
3584,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150019,PASIRMALATI,10/12/32,DAWUAN,32.10.12.2018,PASIRMALATI,277,KRTS,2019
3585,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150020,KARANGANYAR,10/12/32,DAWUAN,32.10.12.2012,KARANGANYAR,272,KRTS,2019
3586,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150021,SALAWANA,10/12/32,DAWUAN,32.10.12.2013,SALAWANA,444,KRTS,2019
3587,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151001,JATISAWIT,10/24/32,KASOKANDEL,32.10.24.2001,JATISAWIT,314,KRTS,2019
3588,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151002,LEUWIKIDANG,10/24/32,KASOKANDEL,32.10.24.2002,LEUWIKIDANG,495,KRTS,2019
3589,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151003,GIRIMUKTI,10/24/32,KASOKANDEL,32.10.24.2007,GIRIMUKTI,490,KRTS,2019
3590,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151004,JATIMULYA,10/24/32,KASOKANDEL,32.10.24.2008,JATIMULYA,731,KRTS,2019
3591,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151005,WANAJAYA,10/24/32,KASOKANDEL,32.10.24.2009,WANAJAYA,603,KRTS,2019
3592,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151006,RANJIWETAN,10/24/32,KASOKANDEL,32.10.24.2004,RANJI WETAN,984,KRTS,2019
3593,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151007,RANJIKULON,10/24/32,KASOKANDEL,32.10.24.2003,RANJI KULON,549,KRTS,2019
3594,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151008,GUNUNGSARI,10/24/32,KASOKANDEL,32.10.24.2005,GUNUNGSARI,629,KRTS,2019
3595,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151009,KASOKANDEL,10/24/32,KASOKANDEL,32.10.24.2006,KASOKANDEL,522,KRTS,2019
3596,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210151,KASOKANDEL,3210151010,GANDASARI,10/24/32,KASOKANDEL,32.10.24.2010,GANDASARI,373,KRTS,2019
3597,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210160,PANYINGKIRAN,3210160001,CIJUREY,10/18/32,PANYINGKIRAN,32.10.18.2001,CIJUREY,286,KRTS,2019
3598,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210160,PANYINGKIRAN,3210160002,PASIRMUNCANG,10/18/32,PANYINGKIRAN,32.10.18.2002,PASIRMUNCANG,202,KRTS,2019
3599,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210160,PANYINGKIRAN,3210160003,JATIPAMOR,10/18/32,PANYINGKIRAN,32.10.18.2003,JATIPAMOR,332,KRTS,2019
3600,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210160,PANYINGKIRAN,3210160004,BANTRANGSANA,10/18/32,PANYINGKIRAN,32.10.18.2004,BANTRANGSANA,257,KRTS,2019
3601,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210160,PANYINGKIRAN,3210160005,JATISERANG,10/18/32,PANYINGKIRAN,32.10.18.2005,JATISERANG,507,KRTS,2019
3602,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210160,PANYINGKIRAN,3210160006,BONANG,10/18/32,PANYINGKIRAN,32.10.18.2006,BONANG,443,KRTS,2019
3603,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210160,PANYINGKIRAN,3210160007,LEUWISEENG,10/18/32,PANYINGKIRAN,32.10.18.2007,LEUWISEENG,555,KRTS,2019
3604,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210160,PANYINGKIRAN,3210160008,KARYAMUKTI,10/18/32,PANYINGKIRAN,32.10.18.2009,KARYAMUKTI,411,KRTS,2019
3605,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210160,PANYINGKIRAN,3210160009,PANYINGKIRAN,10/18/32,PANYINGKIRAN,32.10.18.2008,PANYINGKIRAN,360,KRTS,2019
3606,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210170,KADIPATEN,3210170001,LIANGJULANG,10/13/32,KADIPATEN,32.10.13.2005,LIANGJULANG,1174,KRTS,2019
3607,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210170,KADIPATEN,3210170002,HEULEUT,10/13/32,KADIPATEN,32.10.13.2001,HEULEUT,632,KRTS,2019
3608,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210170,KADIPATEN,3210170003,CIPAKU,10/13/32,KADIPATEN,32.10.13.2007,CIPAKU,250,KRTS,2019
3609,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210170,KADIPATEN,3210170004,KADIPATEN,10/13/32,KADIPATEN,32.10.13.2002,KADIPATEN,1269,KRTS,2019
3610,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210170,KADIPATEN,3210170005,BABAKAN ANYAR,10/13/32,KADIPATEN,32.10.13.2003,BABAKANANYAR,302,KRTS,2019
3611,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210170,KADIPATEN,3210170006,KARANGSAMBUNG,10/13/32,KADIPATEN,32.10.13.2004,KARANGSAMBUNG,903,KRTS,2019
3612,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210170,KADIPATEN,3210170007,PAGANDON,10/13/32,KADIPATEN,32.10.13.2006,PAGANDON,669,KRTS,2019
3613,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180001,MEKARJAYA,10/14/32,KERTAJATI,32.10.14.2011,MEKARJAYA,558,KRTS,2019
3614,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180002,PALASAH,10/14/32,KERTAJATI,32.10.14.2004,PALASAH,378,KRTS,2019
3615,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180003,PAKUBEUREUM,10/14/32,KERTAJATI,32.10.14.2001,PAKUBEUREUM,317,KRTS,2019
3616,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180004,SUKAWANA,10/14/32,KERTAJATI,32.10.14.2002,SUKAWANA,176,KRTS,2019
3617,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180005,KERTAWINANGUN,10/14/32,KERTAJATI,32.10.14.2003,KERTAWINANGUN,266,KRTS,2019
3618,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180006,BABAKAN,10/14/32,KERTAJATI,32.10.14.2005,BABAKAN,410,KRTS,2019
3619,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180007,KERTAJATI,10/14/32,KERTAJATI,32.10.14.2006,KERTAJATI,337,KRTS,2019
3620,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180008,KERTASARI,10/14/32,KERTAJATI,32.10.14.2010,KERTASARI,220,KRTS,2019
3621,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180009,MEKARMULYA,10/14/32,KERTAJATI,32.10.14.2012,MEKARMULYA,307,KRTS,2019
3622,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180010,SUKAMULYA,10/14/32,KERTAJATI,32.10.14.2009,SUKAMULYA,479,KRTS,2019
3623,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180011,BANTARJATI,10/14/32,KERTAJATI,32.10.14.2007,BANTARJATI,157,KRTS,2019
3624,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180012,PASIRIPIS,10/14/32,KERTAJATI,32.10.14.2008,PASIRIPIS,345,KRTS,2019
3625,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180013,SUKAKERTA,10/14/32,KERTAJATI,32.10.14.2013,SUKAKERTA,200,KRTS,2019
3626,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180014,SAHBANDAR,10/14/32,KERTAJATI,32.10.14.2014,SAHBANDAR,118,KRTS,2019
3627,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210190,JATITUJUH,3210190001,BIYAWAK,10/15/32,JATITUJUH,32.10.15.2001,BIYAWAK,316,KRTS,2019
3628,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210190,JATITUJUH,3210190002,PASINDANGAN,10/15/32,JATITUJUH,32.10.15.2015,PASINDANGAN,250,KRTS,2019
3629,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210190,JATITUJUH,3210190003,PANONGAN,10/15/32,JATITUJUH,32.10.15.2003,PANONGAN,400,KRTS,2019
3630,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210190,JATITUJUH,3210190004,PANYINGKIRAN,10/15/32,JATITUJUH,32.10.15.2002,PANYINGKIRAN,300,KRTS,2019
3631,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210190,JATITUJUH,3210190005,RANDEGAN KULON,10/15/32,JATITUJUH,32.10.15.2013,RANDEGAN KULON,305,KRTS,2019
3632,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210190,JATITUJUH,3210190006,RANDEGAN WETAN,10/15/32,JATITUJUH,32.10.15.2004,RANDEGAN WETAN,423,KRTS,2019
3633,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210190,JATITUJUH,3210190007,PUTRIDALEM,10/15/32,JATITUJUH,32.10.15.2005,PUTRIDALEM,321,KRTS,2019
3634,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210190,JATITUJUH,3210190008,JATITENGAH,10/15/32,JATITUJUH,32.10.15.2006,JATITENGAH,478,KRTS,2019
3635,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210190,JATITUJUH,3210190009,JATITUJUH,10/15/32,JATITUJUH,32.10.15.2007,JATITUJUH,513,KRTS,2019
3636,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210190,JATITUJUH,3210190010,BABAJURANG,10/15/32,JATITUJUH,32.10.15.2008,BABAJURANG,179,KRTS,2019
3637,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210190,JATITUJUH,3210190011,PILANGSARI,10/15/32,JATITUJUH,32.10.15.2009,PILANGSARI,505,KRTS,2019
3638,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210190,JATITUJUH,3210190012,JATIRAGA,10/15/32,JATITUJUH,32.10.15.2010,JATIRAGA,256,KRTS,2019
3639,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210190,JATITUJUH,3210190013,SUMBER KULON,10/15/32,JATITUJUH,32.10.15.2014,SUMBER KULON,387,KRTS,2019
3640,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210190,JATITUJUH,3210190014,SUMBER WETAN,10/15/32,JATITUJUH,32.10.15.2011,SUMBER WETAN,506,KRTS,2019
3641,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210190,JATITUJUH,3210190015,PANGKALANPARI,10/15/32,JATITUJUH,32.10.15.2012,PANGKALANPARI,332,KRTS,2019
3642,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200001,CIBOGOR,10/16/32,LIGUNG,32.10.16.2001,CIBOGOR,349,KRTS,2019
3643,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200002,KERTASARI,10/16/32,LIGUNG,32.10.16.2012,KERTASARI,369,KRTS,2019
3644,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200003,GANDAWESI,10/16/32,LIGUNG,32.10.16.2016,GANDAWESI,477,KRTS,2019
3645,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200004,BEUSI,10/16/32,LIGUNG,32.10.16.2003,BEUSI,478,KRTS,2019
3646,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200005,TEGALAREN,10/16/32,LIGUNG,32.10.16.2004,TEGALAREN,223,KRTS,2019
3647,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200006,BUNTU,10/16/32,LIGUNG,32.10.16.2005,BUNTU,256,KRTS,2019
3648,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200007,BEBER,10/16/32,LIGUNG,32.10.16.2002,BEBER,248,KRTS,2019
3649,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200008,WANASALAM,10/16/32,LIGUNG,32.10.16.2007,WANASALAM,265,KRTS,2019
3650,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200009,LIGUNG LOR,10/16/32,LIGUNG,32.10.16.2014,LIGUNG LOR,352,KRTS,2019
3651,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200010,LIGUNG,10/16/32,LIGUNG,32.10.16.2006,LIGUNG,343,KRTS,2019
3652,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200011,MAJASARI,10/16/32,LIGUNG,32.10.16.2010,MAJASARI,324,KRTS,2019
3653,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200012,SUKAWERA,10/16/32,LIGUNG,32.10.16.2015,SUKAWERA,285,KRTS,2019
3654,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200013,BANTARWARU,10/16/32,LIGUNG,32.10.16.2009,BANTARWARU,366,KRTS,2019
3655,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200014,AMPEL,10/16/32,LIGUNG,32.10.16.2008,AMPEL,433,KRTS,2019
3656,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200015,LEUWEUNGHAPIT,10/16/32,LIGUNG,32.10.16.2013,LEUWEUNGHAPIT,255,KRTS,2019
3657,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200016,KODASARI,10/16/32,LIGUNG,32.10.16.2017,KODASARI,322,KRTS,2019
3658,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200017,KEDUNGKANCANA,10/16/32,LIGUNG,32.10.16.2011,KEDUNGKENCANA,222,KRTS,2019
3659,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200018,LEUWILIANG BARU,10/16/32,LIGUNG,32.10.16.2018,LEUWILIANG BARU,212,KRTS,2019
3660,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210200,LIGUNG,3210200019,KEDUNGSARI,10/16/32,LIGUNG,32.10.16.2019,KEDUNGSARI,167,KRTS,2019
3661,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210210,SUMBERJAYA,3210210001,SUMBERJAYA,10/17/32,SUMBERJAYA,32.10.17.2013,SUMBERJAYA,708,KRTS,2019
3662,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210210,SUMBERJAYA,3210210002,GARAWANGI,10/17/32,SUMBERJAYA,32.10.17.2003,GARAWANGI,408,KRTS,2019
3663,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210210,SUMBERJAYA,3210210003,BANJARAN,10/17/32,SUMBERJAYA,32.10.17.2005,BANJARAN,353,KRTS,2019
3664,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210210,SUMBERJAYA,3210210004,SEPAT,10/17/32,SUMBERJAYA,32.10.17.2006,SEPAT,171,KRTS,2019
3665,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210210,SUMBERJAYA,3210210005,PANINGKIRAN,10/17/32,SUMBERJAYA,32.10.17.2007,PANINGKIRAN,490,KRTS,2019
3666,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210210,SUMBERJAYA,3210210006,PARAPATAN,10/17/32,SUMBERJAYA,32.10.17.2008,PARAPATAN,241,KRTS,2019
3667,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210210,SUMBERJAYA,3210210007,PANJALIN KIDUL,10/17/32,SUMBERJAYA,32.10.17.2009,PANJALIN KIDUL,891,KRTS,2019
3668,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210210,SUMBERJAYA,3210210008,RANCAPUTAT,10/17/32,SUMBERJAYA,32.10.17.2004,RANCAPUTAT,285,KRTS,2019
3669,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210210,SUMBERJAYA,3210210009,BONGAS WETAN,10/17/32,SUMBERJAYA,32.10.17.2001,BONGAS WETAN,558,KRTS,2019
3670,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210210,SUMBERJAYA,3210210010,BONGAS KULON,10/17/32,SUMBERJAYA,32.10.17.2002,BONGAS KULON,392,KRTS,2019
3671,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210210,SUMBERJAYA,3210210011,PANJALIN LOR,10/17/32,SUMBERJAYA,32.10.17.2012,PANJALIN LOR,592,KRTS,2019
3672,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210210,SUMBERJAYA,3210210012,CIDENOK,10/17/32,SUMBERJAYA,32.10.17.2010,CIDENOK,317,KRTS,2019
3673,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210210,SUMBERJAYA,3210210013,LOJI KOBONG,10/17/32,SUMBERJAYA,32.10.17.2011,LOJIKOBONG,450,KRTS,2019
3674,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210210,SUMBERJAYA,3210210014,GELOKMULYA,10/17/32,SUMBERJAYA,32.10.17.2015,GELOK MULYA,183,KRTS,2019
3675,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210210,SUMBERJAYA,3210210015,PANCAKSUJI,10/17/32,SUMBERJAYA,32.10.17.2014,PANCAKSUJI,173,KRTS,2019
3676,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211010,JATINANGOR,3211010001,CIPACING,11/15/32,JATINANGOR,32.11.15.2004,CIPACING,1082,KRTS,2019
3677,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211010,JATINANGOR,3211010002,SAYANG,11/15/32,JATINANGOR,32.11.15.2005,SAYANG,482,KRTS,2019
3678,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211010,JATINANGOR,3211010003,MEKARGALIH,11/15/32,JATINANGOR,32.11.15.2006,MEKARGALIH,444,KRTS,2019
3679,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211010,JATINANGOR,3211010004,CINTA MULYA,11/15/32,JATINANGOR,32.11.15.2007,CINTAMULYA,512,KRTS,2019
3680,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211010,JATINANGOR,3211010005,CISEMPUR,11/15/32,JATINANGOR,32.11.15.2009,CISEMPUR,840,KRTS,2019
3681,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211010,JATINANGOR,3211010006,JATIMUKTI,11/15/32,JATINANGOR,32.11.15.2008,JATIMUKTI,464,KRTS,2019
3682,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211010,JATINANGOR,3211010007,JATIROKE,11/15/32,JATINANGOR,32.11.15.2010,JATIROKE,619,KRTS,2019
3683,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211010,JATINANGOR,3211010008,HEGARMANAH,11/15/32,JATINANGOR,32.11.15.2002,HEGARMANAH,885,KRTS,2019
3684,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211010,JATINANGOR,3211010009,CIKERUH,11/15/32,JATINANGOR,32.11.15.2001,CIKERUH,437,KRTS,2019
3685,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211010,JATINANGOR,3211010010,CIBEUSI,11/15/32,JATINANGOR,32.11.15.2003,CIBEUSI,476,KRTS,2019
3686,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211010,JATINANGOR,3211010011,CILELES,11/15/32,JATINANGOR,32.11.15.2011,CILELES,1099,KRTS,2019
3687,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211010,JATINANGOR,3211010012,CILAYUNG,11/15/32,JATINANGOR,32.11.15.2012,CILAYUNG,1269,KRTS,2019
3688,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211020,CIMANGGUNG,3211020001,MANGUNARGA,11/14/32,CIMANGGUNG,32.11.14.2009,MANGUNARGA,732,KRTS,2019
3689,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211020,CIMANGGUNG,3211020002,SAWAHDADAP,11/14/32,CIMANGGUNG,32.11.14.2006,SAWAHDADAP,805,KRTS,2019
3690,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211020,CIMANGGUNG,3211020003,SUKADANA,11/14/32,CIMANGGUNG,32.11.14.2008,SUKADANA,729,KRTS,2019
3691,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211020,CIMANGGUNG,3211020004,CIHANJUANG,11/14/32,CIMANGGUNG,32.11.14.2010,CIHANJUANG,1169,KRTS,2019
3692,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211020,CIMANGGUNG,3211020005,CIKAHURIPAN,11/14/32,CIMANGGUNG,32.11.14.2007,CIKAHURIPAN,1172,KRTS,2019
3693,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211020,CIMANGGUNG,3211020006,SINDANGGALIH,11/14/32,CIMANGGUNG,32.11.14.2005,SINDANGGALIH,1303,KRTS,2019
3694,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211020,CIMANGGUNG,3211020007,SINDANGPAKUON,11/14/32,CIMANGGUNG,32.11.14.2002,SINDANGPAKUON,847,KRTS,2019
3695,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,3211020,CIMANGGUNG,3211020008,CIMANGGUNG,11/14/32,CIMANGGUNG,32.11.14.2001,CIMANGGUNG,1369,KRTS,2019
