id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_bantuan_sosial,satuan,tahun
861,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030010,NEGLASARI,3/23/32,CIDAUN,32.03.23.2012,NEGLASARI,47,KRTS,2020
862,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030011,CIBULUH,3/23/32,CIDAUN,32.03.23.2002,CIBULUH,60,KRTS,2020
863,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030012,PUNCAKBARU,3/23/32,CIDAUN,32.03.23.2013,PUNCAKBARU,67,KRTS,2020
864,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030013,MEKARJAYA,3/23/32,CIDAUN,32.03.23.2005,MEKARJAYA,54,KRTS,2020
865,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203030,CIDAUN,3203030014,GELARWANGI,3/23/32,CIDAUN,32.03.23.2014,GELARWANGI,25,KRTS,2020
866,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040001,CINERANG,3/24/32,NARINGGUL,32.03.24.2005,CINERANG,143,KRTS,2020
867,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040002,WANGUNJAYA,3/24/32,NARINGGUL,32.03.24.2003,WANGUNJAYA,22,KRTS,2020
868,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040003,MEKARSARI,3/24/32,NARINGGUL,32.03.24.2004,MEKARSARI,38,KRTS,2020
869,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040004,WANGUNSARI,3/24/32,NARINGGUL,32.03.24.2009,WANGUNSARI,22,KRTS,2020
870,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040005,MALATI,3/24/32,NARINGGUL,32.03.24.2008,MALATI,7,KRTS,2020
871,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040006,SUKAMULYA,3/24/32,NARINGGUL,32.03.24.2010,SUKAMULYA,50,KRTS,2020
872,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040007,NARINGGUL,3/24/32,NARINGGUL,32.03.24.2001,NARINGGUL,24,KRTS,2020
873,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040008,WANASARI,3/24/32,NARINGGUL,32.03.24.2006,WANASARI,41,KRTS,2020
874,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040009,SUKABAKTI,3/24/32,NARINGGUL,32.03.24.2007,SUKABAKTI,11,KRTS,2020
875,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040010,BALEGEDE,3/24/32,NARINGGUL,32.03.24.2002,BALEGEDE,60,KRTS,2020
876,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203040,NARINGGUL,3203040011,MARGASARI,3/24/32,NARINGGUL,32.03.24.2011,MARGASARI,58,KRTS,2020
877,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050001,PANYINDANGAN,3/20/32,CIBINONG,32.03.20.2004,PANYINDANGAN,59,KRTS,2020
878,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050002,WARGALUYU,3/20/32,CIBINONG,32.03.20.2012,WARGALUYU,74,KRTS,2020
879,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050003,HAMERANG,3/20/32,CIBINONG,32.03.20.2010,HAMERANG,54,KRTS,2020
880,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050004,PANANGGAPAN,3/20/32,CIBINONG,32.03.20.2001,PANANGGAPAN,65,KRTS,2020
881,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050005,GIRIJAYA,3/20/32,CIBINONG,32.03.20.2011,GIRIJAYA,52,KRTS,2020
882,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050006,SUKAJADI,3/20/32,CIBINONG,32.03.20.2003,SUKAJADI,49,KRTS,2020
883,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050007,SUKAMEKAR,3/20/32,CIBINONG,32.03.20.2009,SUKAMEKAR,26,KRTS,2020
884,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050008,BATULAWANG,3/20/32,CIBINONG,32.03.20.2008,BATULAWANG,18,KRTS,2020
885,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050009,CIKANGKARENG,3/20/32,CIBINONG,32.03.20.2002,CIKANGKARENG,112,KRTS,2020
886,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050015,PAMOYANAN,3/20/32,CIBINONG,32.03.20.2007,PAMOYANAN,28,KRTS,2020
887,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050016,CIMASKARA,3/20/32,CIBINONG,32.03.20.2006,CIMASKARA,64,KRTS,2020
888,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050020,PADASUKA,3/20/32,CIBINONG,32.03.20.2005,PADASUKA,47,KRTS,2020
889,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050021,MEKARMUKTI,3/20/32,CIBINONG,32.03.20.2013,MEKARMUKTI,2,KRTS,2020
890,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050022,CIBURIAL,3/20/32,CIBINONG,32.03.20.2014,CIBURIAL,52,KRTS,2020
891,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051001,PADALUYU,3/26/32,CIKADU,32.03.26.2004,PADALUYU,41,KRTS,2020
892,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051002,SUKALUYU,3/26/32,CIKADU,32.03.26.2008,SUKALUYU,8,KRTS,2020
893,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051003,MEKARLAKSANA,3/26/32,CIKADU,32.03.26.2007,MEKARLAKSANA,4,KRTS,2020
894,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051004,CIKADU,3/26/32,CIKADU,32.03.26.2002,CIKADU,34,KRTS,2020
895,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051005,KALAPANUNGGAL,3/26/32,CIKADU,32.03.26.2001,KALAPANUNGGAL,20,KRTS,2020
896,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051006,MEKARWANGI,3/26/32,CIKADU,32.03.26.2003,MEKARWANGI,32,KRTS,2020
897,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051007,CISARANTEN,3/26/32,CIKADU,32.03.26.2006,CISARANTEN,32,KRTS,2020
898,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051008,SUKAMULYA,3/26/32,CIKADU,32.03.26.2005,SUKAMULYA,57,KRTS,2020
899,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051009,MEKARJAYA,3/26/32,CIKADU,32.03.26.2009,MEKARJAYA,46,KRTS,2020
900,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203051,CIKADU,3203051010,SUKAMANAH,3/26/32,CIKADU,32.03.26.2010,SUKAMANAH,14,KRTS,2020
901,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060001,KARANGTENGAH,3/19/32,TANGGEUNG,32.03.19.2005,KARANGTENGAH,79,KRTS,2020
902,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060002,RAWAGEDE,3/19/32,TANGGEUNG,32.03.19.2002,RAWAGEDE,16,KRTS,2020
903,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060003,SUKAJAYA,3/19/32,TANGGEUNG,32.03.19.2014,SUKAJAYA,62,KRTS,2020
904,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060004,TANGGEUNG,3/19/32,TANGGEUNG,32.03.19.2001,TANGGEUNG,19,KRTS,2020
905,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060005,KERTAJAYA,3/19/32,TANGGEUNG,32.03.19.2013,KERTAJAYA,37,KRTS,2020
906,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060006,SIRNAJAYA,3/19/32,TANGGEUNG,32.03.19.2010,SIRNAJAYA,65,KRTS,2020
907,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060007,PASIR JAMBU,3/19/32,TANGGEUNG,32.03.19.2009,PASIRJAMBU,106,KRTS,2020
908,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060008,CILONGSONG,3/19/32,TANGGEUNG,32.03.19.2003,CILONGSONG,30,KRTS,2020
909,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060009,MARGALUYU,3/19/32,TANGGEUNG,32.03.19.2004,MARGALUYU,83,KRTS,2020
910,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060010,PAGERMANEUH,3/19/32,TANGGEUNG,32.03.19.2006,PAGERMANEUH,54,KRTS,2020
911,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060011,BOJONGPETIR,3/19/32,TANGGEUNG,32.03.19.2007,BOJONGPETIR,66,KRTS,2020
912,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060012,PADALUYU,3/19/32,TANGGEUNG,32.03.19.2015,PADALUYU,22,KRTS,2020
913,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061001,MEKARMULYA,32.03.32,PASIRKUDA,32.03.32.2007,MEKARMULYA,76,KRTS,2020
914,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061002,KUBANG,32.03.32,PASIRKUDA,32.03.32.2004,KUBANG,47,KRTS,2020
915,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061003,GIRIJAYA,32.03.32,PASIRKUDA,32.03.32.2008,GIRIJAYA,65,KRTS,2020
916,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061004,GIRIMUKTI,32.03.32,PASIRKUDA,32.03.32.2005,GIRIMUKTI,20,KRTS,2020
917,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061005,SIMPANG,32.03.32,PASIRKUDA,32.03.32.2001,SIMPANG,11,KRTS,2020
918,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061006,KALIBARU,32.03.32,PASIRKUDA,32.03.32.2002,KALIBARU,15,KRTS,2020
919,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061007,PUSAKAJAYA,32.03.32,PASIRKUDA,32.03.32.2003,PUSAKAJAYA,15,KRTS,2020
920,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061008,KARANGJAYA,32.03.32,PASIRKUDA,32.03.32.2006,KARANGJAYA,10,KRTS,2020
921,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203061,PASIRKUDA,3203061009,PADAMULYA,32.03.32,PASIRKUDA,32.03.32.2009,PADAMULYA,38,KRTS,2020
922,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070010,PASIRDALEM,3/17/32,KADUPANDAK,32.03.17.2006,PASIRDALEM,70,KRTS,2020
923,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070011,SUKARAJA,3/17/32,KADUPANDAK,32.03.17.2020,SUKARAJA,25,KRTS,2020
924,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070012,KADUPANDAK,3/17/32,KADUPANDAK,32.03.17.2021,KADUPANDAK,73,KRTS,2020
925,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070013,TALAGASARI,3/17/32,KADUPANDAK,32.03.17.2008,TALAGASARI,33,KRTS,2020
926,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070014,NEGLASARI,3/17/32,KADUPANDAK,32.03.17.2016,NEGLASARI,42,KRTS,2020
927,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070015,SUKAKERTA,3/17/32,KADUPANDAK,32.03.17.2014,SUKAKERTA,144,KRTS,2020
928,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070016,SUKARAHARJA,3/17/32,KADUPANDAK,32.03.17.2011,SUKARAHARJA,73,KRTS,2020
929,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070017,BOJONGKASIH,3/17/32,KADUPANDAK,32.03.17.2009,BOJONGKASIH,123,KRTS,2020
930,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070018,SUKASARI,3/17/32,KADUPANDAK,32.03.17.2003,SUKASARI,2,KRTS,2020
931,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070019,WARGASARI,3/17/32,KADUPANDAK,32.03.17.2019,WARGASARI,20,KRTS,2020
932,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070020,WARGAASIH,3/17/32,KADUPANDAK,32.03.17.2010,WARGAASIH,25,KRTS,2020
933,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070021,SUKARESMI,3/17/32,KADUPANDAK,32.03.17.2017,SUKARESMI,28,KRTS,2020
934,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070022,GANDASARI,3/17/32,KADUPANDAK,32.03.17.2022,GANDASARI,41,KRTS,2020
935,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203070,KADUPANDAK,3203070023,SINDANGSARI,3/17/32,KADUPANDAK,32.03.17.2023,SINDANGSARI,38,KRTS,2020
936,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203071,CIJATI,3203071001,PADAASIH,3/29/32,CIJATI,32.03.29.2004,PADAASIH,89,KRTS,2020
937,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203071,CIJATI,3203071002,SUKALUYU,3/29/32,CIJATI,32.03.29.2007,SUKALUYU,183,KRTS,2020
938,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203071,CIJATI,3203071003,SINARBAKTI,3/29/32,CIJATI,32.03.29.2009,SINARBAKTI,42,KRTS,2020
939,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203071,CIJATI,3203071004,BOJONGLARANG,3/29/32,CIJATI,32.03.29.2003,BOJONGLARANG,65,KRTS,2020
940,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203071,CIJATI,3203071005,SUKAMAHI,3/29/32,CIJATI,32.03.29.2006,SUKAMAHI,83,KRTS,2020
941,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203071,CIJATI,3203071006,CIJATI,3/29/32,CIJATI,32.03.29.2002,CIJATI,28,KRTS,2020
942,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203071,CIJATI,3203071007,CIBODAS,3/29/32,CIJATI,32.03.29.2005,CIBODAS,70,KRTS,2020
943,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203071,CIJATI,3203071008,CARINGIN,3/29/32,CIJATI,32.03.29.2008,CARINGIN,59,KRTS,2020
944,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203071,CIJATI,3203071009,PARAKANTUGU,3/29/32,CIJATI,32.03.29.2001,PARAKANTUGU,147,KRTS,2020
945,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203071,CIJATI,3203071010,SUKAMAJU,3/29/32,CIJATI,32.03.29.2010,SUKAMAJU,17,KRTS,2020
946,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203080,TAKOKAK,3203080001,WARINGINSARI,3/16/32,TAKOKAK,32.03.16.2009,WARINGINSARI,34,KRTS,2020
947,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203080,TAKOKAK,3203080002,SUKAGALIH,3/16/32,TAKOKAK,32.03.16.2005,SUKAGALIH,6,KRTS,2020
948,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203080,TAKOKAK,3203080003,SIMPANG,3/16/32,TAKOKAK,32.03.16.2004,SIMPANG,24,KRTS,2020
949,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203080,TAKOKAK,3203080004,SINDANGHAYU,3/16/32,TAKOKAK,32.03.16.2003,SINDANGHAYU,9,KRTS,2020
950,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203080,TAKOKAK,3203080005,SINDANGRESMI,3/16/32,TAKOKAK,32.03.16.2002,SINDANGRESMI,37,KRTS,2020
951,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203080,TAKOKAK,3203080006,BUNGBANGSARI,3/16/32,TAKOKAK,32.03.16.2006,BUNGBANGSARI,6,KRTS,2020
952,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203080,TAKOKAK,3203080007,CISUJEN,3/16/32,TAKOKAK,32.03.16.2007,CISUJEN,16,KRTS,2020
953,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203080,TAKOKAK,3203080008,PASAWAHAN,3/16/32,TAKOKAK,32.03.16.2001,PASAWAHAN,5,KRTS,2020
954,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203080,TAKOKAK,3203080009,HEGARMANAH,3/16/32,TAKOKAK,32.03.16.2008,HEGARMANAH,9,KRTS,2020
955,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203090,SUKANAGARA,3203090001,JAYAGIRI,3/14/32,SUKANAGARA,32.03.14.2010,JAYAGIRI,83,KRTS,2020
956,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203090,SUKANAGARA,3203090002,CIGUHA,3/14/32,SUKANAGARA,32.03.14.2004,CIGUHA,44,KRTS,2020
957,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203090,SUKANAGARA,3203090003,SUKAKARYA,3/14/32,SUKANAGARA,32.03.14.2003,SUKAKARYA,93,KRTS,2020
958,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203090,SUKANAGARA,3203090004,SUKARAME,3/14/32,SUKANAGARA,32.03.14.2008,SUKARAME,31,KRTS,2020
959,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203090,SUKANAGARA,3203090005,SUKALAKSANA,3/14/32,SUKANAGARA,32.03.14.2007,SUKALAKSANA,66,KRTS,2020
960,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203090,SUKANAGARA,3203090006,SUKANAGARA,3/14/32,SUKANAGARA,32.03.14.2001,SUKANAGARA,69,KRTS,2020
961,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203090,SUKANAGARA,3203090007,GUNUNGSARI,3/14/32,SUKANAGARA,32.03.14.2006,GUNUNGSARI,58,KRTS,2020
962,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203090,SUKANAGARA,3203090008,SINDANGSARI,3/14/32,SUKANAGARA,32.03.14.2009,SINDANGSARI,53,KRTS,2020
963,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203090,SUKANAGARA,3203090009,SUKAJEMBAR,3/14/32,SUKANAGARA,32.03.14.2002,SUKAJEMBAR,58,KRTS,2020
964,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203090,SUKANAGARA,3203090010,SUKAMEKAR,3/14/32,SUKANAGARA,32.03.14.2005,SUKAMEKAR,127,KRTS,2020
965,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203100,PAGELARAN,3203100001,KERTARAHARJA,3/18/32,PAGELARAN,32.03.18.2012,KERTARAHARJA,3,KRTS,2020
966,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203100,PAGELARAN,3203100002,PAGELARAN,3/18/32,PAGELARAN,32.03.18.2001,PAGELARAN,30,KRTS,2020
967,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203100,PAGELARAN,3203100003,PADAMAJU,3/18/32,PAGELARAN,32.03.18.2014,PADAMAJU,46,KRTS,2020
968,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203100,PAGELARAN,3203100008,BUNIWANGI,3/18/32,PAGELARAN,32.03.18.2005,BUNIWANGI,31,KRTS,2020
969,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203100,PAGELARAN,3203100009,BUNIJAYA,3/18/32,PAGELARAN,32.03.18.2009,BUNIJAYA,36,KRTS,2020
970,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203100,PAGELARAN,3203100010,PANGADEGAN,3/18/32,PAGELARAN,32.03.18.2002,PANGADEGAN,41,KRTS,2020
971,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203100,PAGELARAN,3203100011,SITUHIANG,3/18/32,PAGELARAN,32.03.18.2010,SITUHIANG,13,KRTS,2020
972,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203100,PAGELARAN,3203100012,PASIRBARU,3/18/32,PAGELARAN,32.03.18.2008,PASIRBARU,20,KRTS,2020
973,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203100,PAGELARAN,3203100013,SINDANGKERTA,3/18/32,PAGELARAN,32.03.18.2007,SINDANGKERTA,11,KRTS,2020
974,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203100,PAGELARAN,3203100014,KARANGHARJA,3/18/32,PAGELARAN,32.03.18.2015,KARANGHARJA,5,KRTS,2020
975,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203100,PAGELARAN,3203100015,SELAGEDANG,3/18/32,PAGELARAN,32.03.18.2013,SELAGEDANG,10,KRTS,2020
976,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203100,PAGELARAN,3203100016,GELAR ANYAR,3/18/32,PAGELARAN,32.03.18.2004,GELARANYAR,8,KRTS,2020
977,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203100,PAGELARAN,3203100017,MEKARSARI,3/18/32,PAGELARAN,32.03.18.2011,MEKARSARI,2,KRTS,2020
978,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203100,PAGELARAN,3203100018,SUKAMAJU,3/18/32,PAGELARAN,32.03.18.2018,SUKAMAJU,0,KRTS,2020
979,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203110,CAMPAKA,3203110001,WANGUNJAYA,3/15/32,CAMPAKA,32.03.15.2009,WANGUNJAYA,41,KRTS,2020
980,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203110,CAMPAKA,3203110002,SUKADANA,3/15/32,CAMPAKA,32.03.15.2005,SUKADANA,37,KRTS,2020
981,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203110,CAMPAKA,3203110003,KARYAMUKTI,3/15/32,CAMPAKA,32.03.15.2007,KARYAMUKTI,15,KRTS,2020
982,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203110,CAMPAKA,3203110004,CIMENTENG,3/15/32,CAMPAKA,32.03.15.2002,CIMENTENG,20,KRTS,2020
983,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203110,CAMPAKA,3203110005,GIRIMUKTI,3/15/32,CAMPAKA,32.03.15.2010,GIRIMUKTI,30,KRTS,2020
984,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203110,CAMPAKA,3203110006,SUSUKAN,3/15/32,CAMPAKA,32.03.15.2003,SUSUKAN,55,KRTS,2020
985,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203110,CAMPAKA,3203110007,SUKAJADI,3/15/32,CAMPAKA,32.03.15.2004,SUKAJADI,12,KRTS,2020
986,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203110,CAMPAKA,3203110008,MARGALUYU,3/15/32,CAMPAKA,32.03.15.2006,MARGALUYU,71,KRTS,2020
987,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203110,CAMPAKA,3203110009,MEKARJAYA,3/15/32,CAMPAKA,32.03.15.2011,MEKARJAYA,8,KRTS,2020
988,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203110,CAMPAKA,3203110010,CIDADAP,3/15/32,CAMPAKA,32.03.15.2001,CIDADAP,49,KRTS,2020
989,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203110,CAMPAKA,3203110011,CAMPAKA,3/15/32,CAMPAKA,32.03.15.2008,CAMPAKA,11,KRTS,2020
990,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203111,CAMPAKAMULYA,3203111001,CAMPAKAWARNA,3/25/32,CAMPAKAMULYA,32.03.25.2002,CAMPAKAWARNA,118,KRTS,2020
991,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203111,CAMPAKAMULYA,3203111002,CAMPAKAMULYA,3/25/32,CAMPAKAMULYA,32.03.25.2004,CAMPAKAMULYA,84,KRTS,2020
992,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203111,CAMPAKAMULYA,3203111003,SUKABUNGAH,3/25/32,CAMPAKAMULYA,32.03.25.2005,SUKABUNGAH,135,KRTS,2020
993,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203111,CAMPAKAMULYA,3203111004,CIBANGGALA,3/25/32,CAMPAKAMULYA,32.03.25.2001,CIBANGGALA,89,KRTS,2020
994,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203111,CAMPAKAMULYA,3203111005,SUKASIRNA,3/25/32,CAMPAKAMULYA,32.03.25.2003,SUKASIRNA,84,KRTS,2020
995,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203120,CIBEBER,3203120001,CIBOKOR,3/3/32,CIBEBER,32.03.03.2009,CIBOKOR,84,KRTS,2020
996,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203120,CIBEBER,3203120002,KANOMAN,3/3/32,CIBEBER,32.03.03.2012,KANOMAN,40,KRTS,2020
997,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203120,CIBEBER,3203120003,CIPETIR,3/3/32,CIBEBER,32.03.03.2001,CIPETIR,65,KRTS,2020
998,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203120,CIBEBER,3203120004,CIKONDANG,3/3/32,CIBEBER,32.03.03.2008,CIKONDANG,82,KRTS,2020
999,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203120,CIBEBER,3203120005,CIHAUR,3/3/32,CIBEBER,32.03.03.2002,CIHAUR,20,KRTS,2020
1000,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203120,CIBEBER,3203120006,SUKAMANAH,3/3/32,CIBEBER,32.03.03.2017,SUKAMANAH,24,KRTS,2020
1001,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203120,CIBEBER,3203120007,SALAGEDANG,3/3/32,CIBEBER,32.03.03.2010,SELAGEDANG,23,KRTS,2020
1002,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203120,CIBEBER,3203120008,CIBADAK,3/3/32,CIBEBER,32.03.03.2016,CIBADAK,20,KRTS,2020
